gene_id,gene_name
56345,ENSG00000015475.19,BID
56346,ENSG00000264757.1,MIR3198-1
56347,ENSG00000269220.1,LINC00528
56348,ENSG00000243156.9,MICAL3
56349,ENSG00000093100.13,XXbac-B461K10.4
56350,ENSG00000286990.1,XXbac-B461K10.9
56351,ENSG00000207780.1,MIR648
56352,ENSG00000235445.1,XXbac-B476C20.14
56353,ENSG00000234913.1,XXbac-B476C20.13
56354,ENSG00000237446.1,RHEBP3
56355,ENSG00000235295.1,LINC01634
56356,ENSG00000225335.3,XXbac-B476C20.9
56357,ENSG00000215193.14,PEX26
56358,ENSG00000288683.1,AC008079.12
56359,ENSG00000236890.2,XXbac-B476C20.11
56360,ENSG00000235617.1,XXbac-B476C20.10
56361,ENSG00000225225.1,ARL2BPP10
56362,ENSG00000183785.16,TUBA8
56363,ENSG00000280007.1,AC008079.10
56364,ENSG00000184979.10,USP18
56365,ENSG00000187979.4,FAM230D
56366,ENSG00000276160.1,GGTLC5P
56367,ENSG00000274044.5,FAM230J
56368,ENSG00000276874.1,AC011718.3
56369,ENSG00000275060.1,PPP1R26P3
56370,ENSG00000277870.5,FAM230A
56371,ENSG00000277017.1,XXbac-B33L19.6
56372,ENSG00000278044.1,FAM247B
56373,ENSG00000274252.1,GGTLC3
56374,ENSG00000275319.1,Metazoa
56375,ENSG00000277690.2,XXbac-B33L19.15
56376,ENSG00000278558.5,TMEM191B
56377,ENSG00000274602.5,PI4KAP1
56378,ENSG00000274625.1,ENSG10010139483.1
56379,ENSG00000222630.2,RN7SKP131
56380,ENSG00000275793.1,RIMBP3
56381,ENSG00000275362.1,Metazoa
56382,ENSG00000278110.1,SUSD2P2
56383,ENSG00000286175.1,FAM246B
56384,ENSG00000273907.1,CA15P2
56385,ENSG00000273643.1,PPP1R26P2
56386,ENSG00000278008.1,PPP1R26P4
56387,ENSG00000182824.7,FAM230E
56388,ENSG00000197421.10,GGT3P
56389,ENSG00000239989.1,AC008132.14
56390,ENSG00000234764.2,E2F6P1
56391,ENSG00000161103.11,AC008132.13
56392,ENSG00000215544.6,BCRP7
56393,ENSG00000276095.2,FAM230F
56394,ENSG00000279987.1,AC008103.4
56395,ENSG00000183628.14,DGCR6
56396,ENSG00000283809.1,AC007326.13
56397,ENSG00000100033.17,PRODH
56398,ENSG00000284294.1,AC007326.11
56399,ENSG00000280418.1,AC007326.10
56400,ENSG00000273032.3,DGCR5
56401,ENSG00000283583.1,AC007326.12
56402,ENSG00000237517.10,DGCR5
56403,ENSG00000271275.1,AC007326.9
56404,ENSG00000283366.2,AC000095.12
56405,ENSG00000270393.1,AC000095.9
56406,ENSG00000286025.1,FAM246C
56407,ENSG00000241527.1,CA15P1
56408,ENSG00000070413.20,DGCR2
56409,ENSG00000206739.1,Y
56410,ENSG00000273311.1,DGCR11
56411,ENSG00000237347.2,AC004461.4
56412,ENSG00000281530.1,DGCR12
56413,ENSG00000223461.1,AC004471.9
56414,ENSG00000272682.1,AC004471.10
56415,ENSG00000231086.1,TSSK1A
56416,ENSG00000100056.12,ESS2
56417,ENSG00000206203.5,TSSK2
56418,ENSG00000063515.3,GSC2
56419,ENSG00000260924.2,LINC01311
56420,ENSG00000100075.10,SLC25A1
56421,ENSG00000070371.16,CLTCL1
56422,ENSG00000286367.1,XX-15A10.1
56423,ENSG00000230194.1,AC000081.2
56424,ENSG00000251940.1,ENSG10010136839.1
56425,ENSG00000233471.2,KRT18P62
56426,ENSG00000287146.1,AC000085.4
56427,ENSG00000100084.14,HIRA
56428,ENSG00000242259.9,C22orf39
56429,ENSG00000244296.3,RN7SL168P
56430,ENSG00000185608.9,MRPL40
56431,ENSG00000185065.6,AC000068.5
56432,ENSG00000070010.19,UFD1
56433,ENSG00000273300.1,AC000068.9
56434,ENSG00000273212.1,AC000068.10
56435,ENSG00000093009.11,CDC45
56436,ENSG00000287652.1,AC000082.4
56437,ENSG00000184113.10,CLDN5
56438,ENSG00000281548.1,LINC00895
56439,ENSG00000230485.1,AC000077.2
56440,ENSG00000225007.1,AC000067.1
56441,ENSG00000184702.20,SEPTIN5
56442,ENSG00000284874.1,SEPT5-GP1BB
56443,ENSG00000203618.6,GP1BB
56444,ENSG00000184058.15,TBX1
56445,ENSG00000185838.14,GNB1L
56446,ENSG00000235776.2,AC000089.3
56447,ENSG00000215012.9,RTL10
56448,ENSG00000184470.21,TXNRD2
56449,ENSG00000232926.1,AC000078.5
56450,ENSG00000093010.15,COMT
56451,ENSG00000284031.1,MIR4761
56452,ENSG00000099889.14,ARVCF
56453,ENSG00000183597.16,TANGO2
56454,ENSG00000208023.3,MIR185
56455,ENSG00000236540.7,AC006547.13
56456,ENSG00000268292.1,AC006547.15
56457,ENSG00000277950.1,Metazoa
56458,ENSG00000128191.16,DGCR8
56459,ENSG00000284140.1,MIR3618
56460,ENSG00000284464.1,MIR1306
56461,ENSG00000243762.1,AC006547.8
56462,ENSG00000099899.15,TRMT2A
56463,ENSG00000278278.1,MIR6816
56464,ENSG00000099901.17,RANBP1
56465,ENSG00000264346.1,SNORA77B
56466,ENSG00000099904.16,ZDHHC8
56467,ENSG00000234409.7,CCDC188
56468,ENSG00000249923.1,LINC02891
56469,ENSG00000236499.2,LINC00896
56470,ENSG00000040608.14,RTN4R
56471,ENSG00000221039.3,MIR1286
56472,ENSG00000161132.6,XXbac-B444P24.10
56473,ENSG00000128185.10,DGCR6L
56474,ENSG00000273343.1,XXbac-B444P24.13
56475,ENSG00000273139.1,XXbac-B444P24.14
56476,ENSG00000188280.11,FAM230G
56477,ENSG00000235578.1,XXbac-B33L19.4
56478,ENSG00000287446.1,XXbac-B562F10.14
56479,ENSG00000161133.17,USP41
56480,ENSG00000185252.19,ZNF74
56481,ENSG00000207343.1,RNU6-225P
56482,ENSG00000244486.9,SCARF2
56483,ENSG00000277971.1,XXbac-B562F10.12
56484,ENSG00000099910.17,KLHL22
56485,ENSG00000215493.3,XXbac-B562F10.11
56486,ENSG00000255156.1,RNY1P9
56487,ENSG00000201916.1,Y
56488,ENSG00000242876.3,RN7SL812P
56489,ENSG00000236670.1,KRT18P5
56490,ENSG00000099917.17,MED15
56491,ENSG00000236003.1,AC007050.17
56492,ENSG00000250261.1,CCDC74BP1
56493,ENSG00000223553.6,SMPD4P1
56494,ENSG00000276427.1,IGLL4P
56495,ENSG00000238125.1,SLC9A3P2
56496,ENSG00000229107.2,ABHD17AP4
56497,ENSG00000217261.4,POM121L4P
56498,ENSG00000235062.4,BCRP5
56499,ENSG00000226287.8,TMEM191A
56500,ENSG00000241973.11,PI4KA
56501,ENSG00000099937.11,SERPIND1
56502,ENSG00000099940.12,SNAP29
56503,ENSG00000272600.1,AC007308.7
56504,ENSG00000099942.13,CRKL
56505,ENSG00000237476.1,LINC01637
56506,ENSG00000183773.16,AIFM3
56507,ENSG00000285314.1,XXbac-B135H6.19
56508,ENSG00000272829.1,XXbac-B135H6.18
56509,ENSG00000099949.21,LZTR1
56510,ENSG00000184436.12,THAP7
56511,ENSG00000230513.2,THAP7-AS1
56512,ENSG00000284060.1,AC002472.8
56513,ENSG00000161149.12,TUBA3FP
56514,ENSG00000099957.16,P2RX6
56515,ENSG00000284130.1,AC002472.16
56516,ENSG00000099960.13,SLC7A4
56517,ENSG00000226872.2,AC002472.11
56518,ENSG00000207575.1,MIR649
56519,ENSG00000206145.8,P2RX6P
56520,ENSG00000187905.10,LRRC74B
56521,ENSG00000249680.2,TUBA3GP
56522,ENSG00000284665.1,AC002472.17
56523,ENSG00000169668.11,BCRP2
56524,ENSG00000197210.7,KB-1592A4.15
56525,ENSG00000239511.2,POM121L7P
56526,ENSG00000224688.1,E2F6P2
56527,ENSG00000215498.9,FAM230B
56528,ENSG00000234503.1,KB-1592A4.14
56529,ENSG00000283972.1,FAM247A
56530,ENSG00000133475.17,GGT2
56531,ENSG00000283145.1,KB-1592A4.16
56532,ENSG00000226885.1,E2F6P3
56533,ENSG00000229266.1,POM121L8P
56534,ENSG00000169662.8,BCRP6
56535,ENSG00000206142.9,FAM230H
56536,ENSG00000237407.1,KB-1183D5.14
56537,ENSG00000232771.2,PPP1R26P5
56538,ENSG00000279920.2,LINC01651
56539,ENSG00000286102.1,FAM246A
56540,ENSG00000226534.1,KB-1183D5.16
56541,ENSG00000273846.1,Metazoa
56542,ENSG00000274600.1,RIMBP3B
56543,ENSG00000200057.1,RN7SKP63
56544,ENSG00000252020.1,ENSG10010139266.1
56545,ENSG00000275840.1,Metazoa
56546,ENSG00000169635.10,HIC2
56547,ENSG00000276800.1,Metazoa
56548,ENSG00000206140.12,TMEM191C
56549,ENSG00000183506.17,PI4KAP2
56550,ENSG00000252143.1,ENSG10010137394.1
56551,ENSG00000222352.1,RN7SKP221
56552,ENSG00000183246.8,RIMBP3C
56553,ENSG00000185651.15,UBE2L3
56554,ENSG00000275293.1,Metazoa
56555,ENSG00000161179.14,YDJC
56556,ENSG00000161180.11,CCDC116
56557,ENSG00000273342.1,KB-1440D3.14
56558,ENSG00000128228.5,SDF2L1
56559,ENSG00000207751.3,KB-1440D3.16
56560,ENSG00000212102.1,MIR301B
56561,ENSG00000283871.1,MIR130B
56562,ENSG00000284630.1,KB-1440D3.15
56563,ENSG00000284651.1,KB-1440D3.17
56564,ENSG00000284654.1,KB-1440D3.18
56565,ENSG00000284621.1,KB-1440D3.19
56566,ENSG00000272954.1,KB-1440D3.13
56567,ENSG00000100023.20,PPIL2
56568,ENSG00000100027.17,YPEL1
56569,ENSG00000286365.1,KB-1440D3.21
56570,ENSG00000244671.3,RN7SL280P
56571,ENSG00000286127.1,KB-1440D3.20
56572,ENSG00000100030.15,MAPK1
56573,ENSG00000200985.1,RNA5SP493
56574,ENSG00000225544.1,KB-1027C11.4
56575,ENSG00000100034.14,PPM1F
56576,ENSG00000224086.6,PPM1F-AS1
56577,ENSG00000100038.20,TOP3B
56578,ENSG00000197549.9,PRAMENP
56579,ENSG00000253239.1,IGLVI-70
56580,ENSG00000211637.2,IGLV4-69
56581,ENSG00000254355.1,IGLVI-68
56582,ENSG00000278657.1,LL22NC03-23C6.13
56583,ENSG00000249333.1,LL22NC03-23C6.12
56584,ENSG00000253794.1,IGLV10-67
56585,ENSG00000228161.1,LL22NC03-23C6.15
56586,ENSG00000253874.1,IGLVIV-66-1
56587,ENSG00000254075.1,IGLVV-66
56588,ENSG00000254161.1,IGLVIV-65
56589,ENSG00000253242.1,IGLVIV-64
56590,ENSG00000253752.1,IGLVI-63
56591,ENSG00000253823.1,IGLV1-62
56592,ENSG00000275361.1,LL22NC03-88E1.18
56593,ENSG00000211638.2,IGLV8-61
56594,ENSG00000225741.1,LL22NC03-88E1.17
56595,ENSG00000263366.2,ABHD17AP5
56596,ENSG00000236118.1,LL22NC03-30E12.10
56597,ENSG00000233720.1,LL22NC03-30E12.11
56598,ENSG00000211639.2,IGLV4-60
56599,ENSG00000227710.1,LL22NC03-30E12.13
56600,ENSG00000224465.1,SOCS2P2
56601,ENSG00000254308.1,IGLVIV-59
56602,ENSG00000253637.1,IGLVV-58
56603,ENSG00000236323.1,BMP6P1
56604,ENSG00000211640.4,IGLV6-57
56605,ENSG00000253126.1,IGLVI-56
56606,ENSG00000211641.3,IGLV11-55
56607,ENSG00000211642.4,IGLV10-54
56608,ENSG00000253935.1,IGLVIV-53
56609,ENSG00000228050.1,TOP3BP1
56610,ENSG00000234726.1,LL22NC03-123E1.5
56611,ENSG00000169575.5,VPREB1
56612,ENSG00000279278.1,CH17-264L24.1
56613,ENSG00000274422.1,LL22NC03-2H8.5
56614,ENSG00000234630.1,LL22NC03-2H8.4
56615,ENSG00000286129.1,CH17-264L24.2
56616,ENSG00000272779.1,LL22NC03-80A10.6
56617,ENSG00000211643.2,IGLV5-52
56618,ENSG00000211644.3,IGLV1-51
56619,ENSG00000211645.2,IGLV1-50
56620,ENSG00000225724.1,ASH2LP3
56621,ENSG00000223350.2,IGLV9-49
56622,ENSG00000232515.1,LL22NC03-75A1.9
56623,ENSG00000211647.1,IGLV5-48
56624,ENSG00000211648.2,IGLV1-47
56625,ENSG00000237428.1,ASH2LP2
56626,ENSG00000211649.3,IGLV7-46
56627,ENSG00000232603.1,LL22NC03-22A12.12
56628,ENSG00000211650.2,IGLV5-45
56629,ENSG00000211651.3,IGLV1-44
56630,ENSG00000211652.2,IGLV7-43
56631,ENSG00000254175.1,IGLVI-42
56632,ENSG00000254073.1,IGLVVII-41-1
56633,ENSG00000253818.1,IGLV1-41
56634,ENSG00000211653.2,IGLV1-40
56635,ENSG00000224144.1,ASH2LP1
56636,ENSG00000253889.1,IGLVI-38
56637,ENSG00000211654.2,IGLV5-37
56638,ENSG00000211655.3,IGLV1-36
56639,ENSG00000230821.1,KB-288A10.17
56640,ENSG00000253631.1,IGLV7-35
56641,ENSG00000226595.1,KB-288A10.19
56642,ENSG00000275004.4,ZNF280B
56643,ENSG00000169548.3,ZNF280A
56644,ENSG00000185686.18,PRAME
56645,ENSG00000220891.1,LL22NC03-63E9.3
56646,ENSG00000253120.1,IGLV2-34
56647,ENSG00000211656.3,IGLV2-33
56648,ENSG00000211657.3,IGLV3-32
56649,ENSG00000253920.1,IGLV3-31
56650,ENSG00000253329.1,IGLV3-30
56651,ENSG00000215456.6,BCRP4
56652,ENSG00000286941.1,CH17-420I24.1
56653,ENSG00000183169.6,POM121L1P
56654,ENSG00000100121.13,GGTLC2
56655,ENSG00000253338.1,IGLV3-29
56656,ENSG00000253451.1,IGLV2-28
56657,ENSG00000211658.2,IGLV3-27
56658,ENSG00000253913.1,IGLV3-26
56659,ENSG00000253779.1,IGLVVI-25-1
56660,ENSG00000211659.2,IGLV3-25
56661,ENSG00000232350.1,LL22NC03-102D1.16
56662,ENSG00000223999.1,LL22NC03-102D1.18
56663,ENSG00000253822.1,IGLV3-24
56664,ENSG00000211660.3,IGLV2-23
56665,ENSG00000253546.1,IGLVVI-22-1
56666,ENSG00000211661.2,IGLV3-22
56667,ENSG00000211662.2,IGLV3-21
56668,ENSG00000254240.1,IGLVI-20
56669,ENSG00000211663.2,IGLV3-19
56670,ENSG00000278667.1,LL22NC03-48A11.14
56671,ENSG00000211664.3,IGLV2-18
56672,ENSG00000253152.1,IGLV3-17
56673,ENSG00000211665.3,IGLV3-16
56674,ENSG00000253786.1,IGLV3-15
56675,ENSG00000211666.2,IGLV2-14
56676,ENSG00000253590.1,IGLV3-13
56677,ENSG00000211667.3,IGLV3-12
56678,ENSG00000231392.1,LL22NC03-24A12.8
56679,ENSG00000275772.1,LL22NC03-24A12.9
56680,ENSG00000211668.2,IGLV2-11
56681,ENSG00000274381.1,LL22NC03-84E4.13
56682,ENSG00000211669.3,IGLV3-10
56683,ENSG00000226477.1,LL22NC03-84E4.11
56684,ENSG00000211670.2,IGLV3-9
56685,ENSG00000278196.3,IGLV2-8
56686,ENSG00000284049.1,MIR650
56687,ENSG00000237127.1,LL22NC03-84E4.8
56688,ENSG00000254077.1,IGLV3-7
56689,ENSG00000253448.1,IGLV3-6
56690,ENSG00000253234.1,IGLV2-5
56691,ENSG00000226420.1,IGLV3-4
56692,ENSG00000211672.2,IGLV4-3
56693,ENSG00000253963.1,IGLV3-2
56694,ENSG00000211673.2,IGLV3-1
56695,ENSG00000264824.1,MIR5571
56696,ENSG00000254709.8,IGLL5
56697,ENSG00000211674.2,IGLJ1
56698,ENSG00000211675.2,IGLC1
56699,ENSG00000211676.2,IGLJ2
56700,ENSG00000211677.2,IGLC2
56701,ENSG00000211678.2,IGLJ3
56702,ENSG00000211679.2,IGLC3
56703,ENSG00000211680.2,IGLJ4
56704,ENSG00000254029.1,IGLC4
56705,ENSG00000211681.2,IGLJ5
56706,ENSG00000254030.1,IGLC5
56707,ENSG00000211682.2,IGLJ6
56708,ENSG00000222037.5,IGLC6
56709,ENSG00000211684.2,IGLJ7
56710,ENSG00000211685.3,IGLC7
56711,ENSG00000237472.1,AP000361.2
56712,ENSG00000223679.1,AP000362.1
56713,ENSG00000100218.12,RSPH14
56714,ENSG00000128266.9,GNAZ
56715,ENSG00000283438.1,Metazoa
56716,ENSG00000275635.1,U7
56717,ENSG00000100228.14,RAB36
56718,ENSG00000186716.21,BCR
56719,ENSG00000236794.5,BCRP8
56720,ENSG00000240160.3,RN7SL263P
56721,ENSG00000230701.2,FBXW4P1
56722,ENSG00000214526.3,AP000343.1
56723,ENSG00000236611.1,LINC02556
56724,ENSG00000215478.8,CES5AP1
56725,ENSG00000133519.12,ZDHHC8P1
56726,ENSG00000248409.2,KB-1269D1.8
56727,ENSG00000234928.1,LINC01659
56728,ENSG00000227755.1,AP000344.4
56729,ENSG00000178248.11,FAM230I
56730,ENSG00000287864.1,KB-208E9.3
56731,ENSG00000225413.2,LINC02557
56732,ENSG00000280623.1,PCAT14
56733,ENSG00000224277.5,AP000345.2
56734,ENSG00000128322.7,IGLL1
56735,ENSG00000272733.1,KB-208E9.1
56736,ENSG00000278655.1,KB-1572G7.5
56737,ENSG00000189269.12,DRICH1
56738,ENSG00000275609.1,KB-1572G7.4
56739,ENSG00000211683.3,KB-1572G7.3
56740,ENSG00000228315.12,GUSBP11
56741,ENSG00000234353.2,AP000347.4
56742,ENSG00000244723.3,ASLP1
56743,ENSG00000272578.5,AP000347.2
56744,ENSG00000159496.15,RGL4
56745,ENSG00000187792.5,ZNF70
56746,ENSG00000128218.8,VPREB3
56747,ENSG00000169314.15,C22orf15
56748,ENSG00000250479.9,CHCHD10
56749,ENSG00000099953.10,MMP11
56750,ENSG00000099956.20,SMARCB1
56751,ENSG00000099958.15,DERL3
56752,ENSG00000272973.1,KB-1125A3.11
56753,ENSG00000133460.19,SLC2A11
56754,ENSG00000251357.4,AP000350.10
56755,ENSG00000279467.1,KB-1125A3.12
56756,ENSG00000244425.3,RN7SL268P
56757,ENSG00000240972.2,MIF
56758,ENSG00000218537.1,MIF-AS1
56759,ENSG00000273295.1,AP000350.5
56760,ENSG00000225282.1,AP000350.6
56761,ENSG00000206090.4,AP000350.7
56762,ENSG00000231271.1,AP000350.8
56763,ENSG00000133433.11,GSTT2B
56764,ENSG00000228039.3,KB-1125A3.10
56765,ENSG00000099974.8,DDTL
56766,ENSG00000272787.1,KB-226F1.2
56767,ENSG00000099977.15,DDT
56768,ENSG00000285762.1,CH17-476P10.1
56769,ENSG00000224205.2,AP000351.4
56770,ENSG00000250470.1,AP000351.3
56771,ENSG00000099984.11,GSTT2
56772,ENSG00000276950.5,GSTT4
56773,ENSG00000235689.1,AP000351.13
56774,ENSG00000099991.18,CABIN1
56775,ENSG00000232545.1,KB-318B8.7
56776,ENSG00000099994.11,SUSD2
56777,ENSG00000099998.19,GGT5
56778,ENSG00000230712.3,GGTLC4P
56779,ENSG00000128262.8,POM121L9P
56780,ENSG00000225098.1,BCRP1
56781,ENSG00000215464.4,AP000354.2
56782,ENSG00000100014.20,SPECC1L
56783,ENSG00000258555.6,SPECC1L-ADORA2A
56784,ENSG00000128271.22,ADORA2A
56785,ENSG00000178803.12,ADORA2A-AS1
56786,ENSG00000100024.15,UPB1
56787,ENSG00000228923.1,AP000355.2
56788,ENSG00000138867.17,GUCD1
56789,ENSG00000100028.12,SNRPD3
56790,ENSG00000286070.2,KB-1995A5.6
56791,ENSG00000178026.13,LRRC75B
56792,ENSG00000100031.19,GGT1
56793,ENSG00000230947.2,AP000356.2
56794,ENSG00000215481.9,BCRP3
56795,ENSG00000284233.1,KB-1995A5.4
56796,ENSG00000284128.1,BCRP3
56797,ENSG00000284070.1,KB-1995A5.5
56798,ENSG00000224124.3,POM121L10P
56799,ENSG00000224806.2,ARL5AP4
56800,ENSG00000224334.1,AP000357.4
56801,ENSG00000282012.1,LL22NC03-N95F10.1
56802,ENSG00000237601.1,AP000358.5
56803,ENSG00000182351.7,CRIP1P4
56804,ENSG00000184571.13,PIWIL3
56805,ENSG00000167037.19,SGSM1
56806,ENSG00000199783.1,ENSG10010138907.1
56807,ENSG00000206069.7,TMEM211
56808,ENSG00000197077.14,KIAA1671
56809,ENSG00000279085.1,CTA-243E7.4
56810,ENSG00000279548.1,CTA-243E7.3
56811,ENSG00000279006.1,CTA-243E7.2
56812,ENSG00000279110.1,CTA-243E7.1
56813,ENSG00000203280.4,KIAA1671-AS1
56814,ENSG00000271181.1,CTA-221G9.10
56815,ENSG00000100053.10,CRYBB3
56816,ENSG00000236641.2,CTA-221G9.7
56817,ENSG00000244752.3,CRYBB2
56818,ENSG00000279298.1,CTA-221G9.11
56819,ENSG00000233577.6,RP3-462D8.2
56820,ENSG00000285968.1,CTA-246H3.13
56821,ENSG00000285690.1,CTA-246H3.14
56822,ENSG00000206066.3,IGLL3P
56823,ENSG00000230637.2,CTA-246H3.8
56824,ENSG00000231466.2,CTA-246H3.11
56825,ENSG00000100068.14,LRP5L
56826,ENSG00000272942.1,CTA-246H3.12
56827,ENSG00000272798.1,CTA-390C10.9
56828,ENSG00000271138.1,IGLVIVOR22-1
56829,ENSG00000100058.12,CRYBB2P1
56830,ENSG00000277872.1,MIR6817
56831,ENSG00000272977.1,CTA-390C10.10
56832,ENSG00000234884.2,CTA-407F11.8
56833,ENSG00000100077.15,GRK3
56834,ENSG00000237387.1,CTA-407F11.7
56835,ENSG00000224003.1,YES1P1
56836,ENSG00000222585.1,RNA5SP494
56837,ENSG00000133454.16,MYO18B
56838,ENSG00000278960.1,CTA-407F11.9
56839,ENSG00000231933.7,MYO18B-AS1
56840,ENSG00000232464.1,CTA-125H2.1
56841,ENSG00000223056.1,RN7SKP169
56842,ENSG00000232050.1,CTA-125H2.3
56843,ENSG00000236464.1,LINC02559
56844,ENSG00000229770.2,CTA-796E4.4
56845,ENSG00000100095.19,SEZ6L
56846,ENSG00000224192.2,SEZ6L-AS1
56847,ENSG00000252267.1,RNA5SP495
56848,ENSG00000230203.1,CTB-1048E9.7
56849,ENSG00000128203.7,ASPHD2
56850,ENSG00000100099.21,HPS4
56851,ENSG00000100104.13,SRRD
56852,ENSG00000100109.17,TFIP11
56853,ENSG00000261188.1,TFIP11-DT
56854,ENSG00000128294.16,TPST2
56855,ENSG00000221760.1,MIR548J
56856,ENSG00000213707.2,HMGB1P10
56857,ENSG00000286326.1,CTA-445C9.17
56858,ENSG00000100122.7,CRYBB1
56859,ENSG00000196431.4,CRYBA4
56860,ENSG00000226912.1,ISCA2P1
56861,ENSG00000225783.8,MIAT
56862,ENSG00000278404.1,ENSG10010137117.1
56863,ENSG00000206028.1,CTA-373H7.7
56864,ENSG00000277941.1,ENSG10010134880.1
56865,ENSG00000275942.1,ENSG10010135416.1
56866,ENSG00000244625.7,MIATNB
56867,ENSG00000276991.1,ENSG10010138359.1
56868,ENSG00000223704.2,LINC01422
56869,ENSG00000231369.1,RP1-40G4P.1
56870,ENSG00000235271.6,RP1-90L6.3
56871,ENSG00000279440.1,CTA-992D9.11
56872,ENSG00000200443.1,RNU6-1066P
56873,ENSG00000279914.1,CTA-992D9.10
56874,ENSG00000279848.1,CTA-992D9.9
56875,ENSG00000236858.2,CTA-992D9.6
56876,ENSG00000280025.1,CTA-992D9.8
56877,ENSG00000231405.1,CTA-992D9.7
56878,ENSG00000238195.1,CTA-503F6.2
56879,ENSG00000233521.7,LINC01638
56880,ENSG00000233574.1,CTA-929C8.5
56881,ENSG00000223726.1,CTA-929C8.7
56882,ENSG00000226741.2,LINC02554
56883,ENSG00000230051.2,CTA-929C8.8
56884,ENSG00000280445.1,RP1-205F14P.1
56885,ENSG00000287034.1,RP11-46E17.9
56886,ENSG00000227880.1,RP11-46E17.6
56887,ENSG00000224027.1,RP1-231P7P.1
56888,ENSG00000227838.1,RP1-213J1P
56889,ENSG00000231495.1,RP1-213J1P
56890,ENSG00000226169.1,RP11-375H17.1
56891,ENSG00000169184.6,MN1
56892,ENSG00000180957.18,PITPNB
56893,ENSG00000235954.7,TTC28-AS1
56894,ENSG00000277460.1,ENSG10010138747.1
56895,ENSG00000264073.1,MIR3199-1
56896,ENSG00000283225.1,MIR3199-2
56897,ENSG00000276150.1,ENSG10010140140.1
56898,ENSG00000100154.14,TTC28
56899,ENSG00000274342.1,ENSG10010135168.1
56900,ENSG00000276675.1,ENSG10010137127.1
56901,ENSG00000239249.3,RN7SL757P
56902,ENSG00000201209.1,SNORD42
56903,ENSG00000199797.1,Y
56904,ENSG00000276162.1,MIR5739
56905,ENSG00000266503.2,RN7SL162P
56906,ENSG00000183765.23,CHEK2
56907,ENSG00000100209.11,HSCB
56908,ENSG00000159873.10,CCDC117
56909,ENSG00000100219.16,XBP1
56910,ENSG00000226471.6,CTA-292E10.6
56911,ENSG00000272858.1,CTA-292E10.8
56912,ENSG00000224256.1,CTA-292E10.7
56913,ENSG00000183579.16,ZNRF3
56914,ENSG00000235786.1,ZNRF3-IT1
56915,ENSG00000177993.3,ZNRF3-AS1
56916,ENSG00000100249.5,C22orf31
56917,ENSG00000183762.13,KREMEN1
56918,ENSG00000226772.1,CTA-747E2.10
56919,ENSG00000200871.1,RNU6-810P
56920,ENSG00000251952.1,RNU6-1219P
56921,ENSG00000186998.16,EMID1
56922,ENSG00000100263.14,RHBDD3
56923,ENSG00000237015.1,CTA-984G1.5
56924,ENSG00000182944.18,EWSR1
56925,ENSG00000185340.15,GAS2L1
56926,ENSG00000100276.10,RASL10A
56927,ENSG00000273216.1,AC002059.10
56928,ENSG00000100280.17,AP1B1
56929,ENSG00000280968.1,ENSG00000280968
56930,ENSG00000239127.1,SNORD125
56931,ENSG00000285697.1,AC002059.11
56932,ENSG00000242156.1,AC000041.8
56933,ENSG00000278292.1,RFPL4AP6
56934,ENSG00000225465.10,RFPL1S
56935,ENSG00000128250.5,RFPL1
56936,ENSG00000100285.10,NEFH
56937,ENSG00000282816.1,AC000035.3
56938,ENSG00000100296.14,THOC5
56939,ENSG00000234208.1,CTA-256D12.11
56940,ENSG00000184117.12,NIPSNAP1
56941,ENSG00000186575.19,NF2
56942,ENSG00000233010.1,RPEP4
56943,ENSG00000232396.2,RP1-76B20.11
56944,ENSG00000239446.1,RP1-76B20.12
56945,ENSG00000100314.4,CABP7
56946,ENSG00000100319.13,ZMAT5
56947,ENSG00000200976.1,Y
56948,ENSG00000287967.1,RP1-76B20.16
56949,ENSG00000184076.13,UQCR10
56950,ENSG00000100325.15,ASCC2
56951,ENSG00000100330.16,MTMR3
56952,ENSG00000207455.1,RNU6-331P
56953,ENSG00000279159.1,RP3-394A18.1
56954,ENSG00000275818.1,MIR6818
56955,ENSG00000227117.6,HORMAD2-AS1
56956,ENSG00000227201.2,CNN2P1
56957,ENSG00000176635.18,HORMAD2
56958,ENSG00000226573.1,CTA-85E5.7
56959,ENSG00000225971.1,RPS3AP51
56960,ENSG00000225676.2,RP3-438O4.4
56961,ENSG00000232530.1,LIF-AS1
56962,ENSG00000128342.5,LIF
56963,ENSG00000268812.3,LIF-AS2
56964,ENSG00000099985.4,OSM
56965,ENSG00000279699.1,RP1-102K2.9
56966,ENSG00000239282.8,CASTOR1
56967,ENSG00000248751.6,RP1-130H16.18
56968,ENSG00000099992.16,TBC1D10A
56969,ENSG00000099995.19,SF3A1
56970,ENSG00000187860.11,CCDC157
56971,ENSG00000099999.15,RNF215
56972,ENSG00000100003.18,SEC14L2
56973,ENSG00000249590.7,RP4-539M6.19
56974,ENSG00000273350.1,RP4-539M6.20
56975,ENSG00000222915.1,RNU6-564P
56976,ENSG00000272689.1,RP4-539M6.21
56977,ENSG00000242114.6,MTFP1
56978,ENSG00000273428.4,RP4-539M6.22
56979,ENSG00000230137.1,RP4-539M6.18
56980,ENSG00000100012.12,SEC14L3
56981,ENSG00000181123.8,RP4-539M6.14
56982,ENSG00000214161.3,SDC4P
56983,ENSG00000133488.15,SEC14L4
56984,ENSG00000214491.8,SEC14L6
56985,ENSG00000225774.2,SIRPAP1
